Data from Fe(NO3)3@0.025M.TitratingCurve.Agarose3%dH2O.NegLispCup.LampEnergy10.LIBS07252019_HRD10591_16-53-43-334.txt Node
Date: Thu Jul 25 16:53:43 EDT 2019
User: cochatt
Spectrometer: HR+D1059
Trigger mode: 1
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
223.165	-10.62
223.4	-10.62
223.635	-10.62
223.869	-18.62
224.104	-21.62
224.338	-15.62
224.573	-13.62
224.808	-1.62
225.042	-5.62
225.277	-3.62
225.511	-8.62
225.746	10.38
225.98	-3.62
226.215	6.38
226.449	19.38
226.683	8.38
226.918	21.38
227.152	37.38
227.387	36.38
227.621	31.38
227.856	39.38
228.09	53.38
228.324	53.38
228.559	50.38
228.793	76.38
229.027	87.38
229.262	108.38
229.496	101.38
229.73	103.38
229.964	113.38
230.199	122.38
230.433	105.38
230.667	118.38
230.901	121.38
231.136	121.38
231.37	108.38
231.604	116.38
231.838	120.38
232.072	121.38
232.306	106.38
232.541	126.38
232.775	120.38
233.009	130.38
233.243	122.38
233.477	119.38
233.711	133.38
233.945	127.38
234.179	139.38
234.413	123.38
234.647	142.38
234.881	129.38
235.115	127.38
235.349	140.38
235.583	136.38
235.817	142.38
236.051	134.38
236.285	136.38
236.519	133.38
236.753	121.38
236.987	135.38
237.221	142.38
237.455	136.38
237.689	155.38
237.922	131.38
238.156	154.38
238.39	147.38
238.624	137.38
238.858	139.38
239.091	159.38
239.325	139.38
239.559	138.38
239.793	144.38
240.027	161.38
240.26	148.38
240.494	145.38
240.728	147.38
240.961	146.38
241.195	161.38
241.429	145.38
241.662	153.38
241.896	174.38
242.13	161.38
242.363	164.38
242.597	161.38
242.83	151.38
243.064	162.38
243.298	146.38
243.531	185.38
243.765	166.38
243.998	169.38
244.232	162.38
244.465	166.38
244.699	183.38
244.932	183.38
245.166	176.38
245.399	157.38
245.633	174.38
245.866	181.38
246.099	171.38
246.333	173.38
246.566	164.38
246.8	183.38
247.033	186.38
247.266	176.38
247.5	175.38
247.733	175.38
247.966	169.38
248.2	182.38
248.433	195.38
248.666	195.38
248.899	204.38
249.133	206.38
249.366	202.38
249.599	210.38
249.832	206.38
250.066	198.38
250.299	218.38
250.532	218.38
250.765	189.38
250.998	205.38
251.231	224.38
251.465	201.38
251.698	187.38
251.931	189.38
252.164	191.38
252.397	208.38
252.63	206.38
252.863	202.38
253.096	218.38
253.329	212.38
253.562	226.38
253.795	212.38
254.028	213.38
254.261	231.38
254.494	214.38
254.727	200.38
254.96	216.38
255.193	227.38
255.426	221.38
255.659	213.38
255.892	238.38
256.124	229.38
256.357	235.38
256.59	235.38
256.823	242.38
257.056	237.38
257.289	239.38
257.521	237.38
257.754	235.38
257.987	225.38
258.22	264.38
258.452	241.38
258.685	252.38
258.918	254.38
259.151	237.38
259.383	241.38
259.616	247.38
259.849	261.38
260.081	271.38
260.314	260.38
260.547	258.38
260.779	262.38
261.012	261.38
261.244	262.38
261.477	286.38
261.71	265.38
261.942	261.38
262.175	261.38
262.407	277.38
262.64	270.38
262.872	269.38
263.105	262.38
263.337	293.38
263.57	277.38
263.802	258.38
264.035	257.38
264.267	266.38
264.499	272.38
264.732	278.38
264.964	287.38
265.197	286.38
265.429	285.38
265.661	278.38
265.894	291.38
266.126	302.38
266.358	273.38
266.591	275.38
266.823	297.38
267.055	281.38
267.287	297.38
267.52	290.38
267.752	290.38
267.984	309.38
268.216	295.38
268.448	293.38
268.681	292.38
268.913	308.38
269.145	290.38
269.377	296.38
269.609	321.38
269.841	316.38
270.073	289.38
270.306	305.38
270.538	302.38
270.77	296.38
271.002	315.38
271.234	309.38
271.466	326.38
271.698	319.38
271.93	322.38
272.162	321.38
272.394	316.38
272.626	327.38
272.858	317.38
273.09	318.38
273.322	317.38
273.553	313.38
273.785	327.38
274.017	333.38
274.249	339.38
274.481	349.38
274.713	332.38
274.945	364.38
275.176	371.38
275.408	346.38
275.64	352.38
275.872	352.38
276.104	325.38
276.335	338.38
276.567	354.38
276.799	351.38
277.031	353.38
277.262	350.38
277.494	335.38
277.726	363.38
277.957	359.38
278.189	363.38
278.421	354.38
278.652	350.38
278.884	353.38
279.115	351.38
279.347	380.38
279.579	364.38
279.81	361.38
280.042	377.38
280.273	377.38
280.505	365.38
280.736	373.38
280.968	379.38
281.199	377.38
281.431	392.38
281.662	379.38
281.894	379.38
282.125	386.38
282.356	373.38
282.588	385.38
282.819	387.38
283.051	385.38
283.282	386.38
283.513	382.38
283.745	399.38
283.976	403.38
284.207	383.38
284.439	398.38
284.67	397.38
284.901	384.38
285.132	398.38
285.364	401.38
285.595	380.38
285.826	387.38
286.057	409.38
286.288	397.38
286.52	393.38
286.751	387.38
286.982	418.38
287.213	393.38
287.444	407.38
287.675	405.38
287.906	407.38
288.138	402.38
288.369	426.38
288.6	414.38
288.831	412.38
289.062	422.38
289.293	422.38
289.524	412.38
289.755	417.38
289.986	419.38
290.217	406.38
290.448	407.38
290.679	414.38
290.91	418.38
291.141	419.38
291.371	441.38
291.602	420.38
291.833	415.38
292.064	445.38
292.295	444.38
292.526	415.38
292.757	437.38
292.987	433.38
293.218	423.38
293.449	448.38
293.68	427.38
293.91	404.38
294.141	406.38
294.372	403.38
294.603	427.38
294.833	427.38
295.064	447.38
295.295	434.38
295.525	423.38
295.756	441.38
295.987	447.38
296.217	450.38
296.448	422.38
296.679	428.38
296.909	447.38
297.14	458.38
297.37	449.38
297.601	464.38
297.831	458.38
298.062	441.38
298.292	444.38
298.523	463.38
298.753	468.38
298.984	467.38
299.214	442.38
299.445	448.38
299.675	453.38
299.905	453.38
300.136	468.38
300.366	459.38
300.597	462.38
300.827	468.38
301.057	485.38
301.288	479.38
301.518	464.38
301.748	462.38
301.979	483.38
302.209	471.38
302.439	478.38
302.669	487.38
302.9	475.38
303.13	484.38
303.36	489.38
303.59	492.38
303.82	489.38
304.051	469.38
304.281	508.38
304.511	492.38
304.741	480.38
304.971	516.38
305.201	468.38
305.431	492.38
305.661	500.38
305.891	502.38
306.121	502.38
306.352	515.38
306.582	528.38
306.812	473.38
307.042	522.38
307.272	521.38
307.502	512.38
307.731	502.38
307.961	517.38
308.191	487.38
308.421	494.38
308.651	499.38
308.881	509.38
309.111	514.38
309.341	499.38
309.571	493.38
309.8	502.38
310.03	503.38
310.26	516.38
310.49	507.38
310.72	525.38
310.949	515.38
311.179	550.38
311.409	520.38
311.639	545.38
311.868	523.38
312.098	529.38
312.328	518.38
312.557	532.38
312.787	529.38
313.017	534.38
313.246	544.38
313.476	522.38
313.706	530.38
313.935	528.38
314.165	562.38
314.394	557.38
314.624	548.38
314.853	553.38
315.083	577.38
315.312	548.38
315.542	562.38
315.771	538.38
316.001	553.38
316.23	555.38
316.46	533.38
316.689	555.38
316.919	548.38
317.148	577.38
317.377	561.38
317.607	552.38
317.836	552.38
318.065	564.38
318.295	573.38
318.524	573.38
318.753	565.38
318.983	579.38
319.212	580.38
319.441	563.38
319.67	579.38
319.9	554.38
320.129	569.38
320.358	577.38
320.587	557.38
320.816	588.38
321.046	579.38
321.275	573.38
321.504	579.38
321.733	583.38
321.962	577.38
322.191	585.38
322.42	575.38
322.649	595.38
322.878	583.38
323.108	585.38
323.337	588.38
323.566	588.38
323.795	582.38
324.024	589.38
324.253	594.38
324.482	599.38
324.71	614.38
324.939	579.38
325.168	616.38
325.397	603.38
325.626	608.38
325.855	619.38
326.084	627.38
326.313	593.38
326.542	605.38
326.77	601.38
326.999	622.38
327.228	599.38
327.457	609.38
327.686	611.38
327.914	603.38
328.143	604.38
328.372	601.38
328.6	606.38
328.829	618.38
329.058	631.38
329.287	619.38
329.515	609.38
329.744	605.38
329.972	589.38
330.201	613.38
330.43	637.38
330.658	635.38
330.887	629.38
331.115	631.38
331.344	609.38
331.572	659.38
331.801	631.38
332.03	632.38
332.258	619.38
332.486	628.38
332.715	616.38
332.943	633.38
333.172	661.38
333.4	660.38
333.629	651.38
333.857	621.38
334.085	638.38
334.314	661.38
334.542	681.38
334.771	667.38
334.999	670.38
335.227	662.38
335.455	653.38
335.684	684.38
335.912	670.38
336.14	676.38
336.369	668.38
336.597	702.38
336.825	702.38
337.053	709.38
337.281	651.38
337.51	675.38
337.738	673.38
337.966	649.38
338.194	671.38
338.422	680.38
338.65	681.38
338.878	670.38
339.106	681.38
339.334	654.38
339.562	655.38
339.79	668.38
340.018	663.38
340.246	647.38
340.474	663.38
340.702	678.38
340.93	680.38
341.158	677.38
341.386	659.38
341.614	663.38
341.842	651.38
342.07	670.38
342.298	649.38
342.526	683.38
342.754	679.38
342.981	648.38
343.209	677.38
343.437	672.38
343.665	657.38
343.893	664.38
344.12	687.38
344.348	678.38
344.576	694.38
344.804	686.38
345.031	654.38
345.259	668.38
345.487	671.38
345.714	659.38
345.942	660.38
346.17	690.38
346.397	654.38
346.625	682.38
346.853	668.38
347.08	670.38
347.308	654.38
347.535	629.38
347.763	641.38
347.99	642.38
348.218	653.38
348.445	630.38
348.673	653.38
348.9	629.38
349.128	657.38
349.355	630.38
349.583	646.38
349.81	637.38
350.037	639.38
350.265	625.38
350.492	654.38
350.72	668.38
350.947	643.38
351.174	639.38
351.402	648.38
351.629	638.38
351.856	643.38
352.083	637.38
352.311	632.38
352.538	622.38
352.765	649.38
352.992	639.38
353.22	637.38
353.447	634.38
353.674	642.38
353.901	635.38
354.128	653.38
354.355	630.38
354.583	604.38
354.81	649.38
355.037	645.38
355.264	635.38
355.491	635.38
355.718	636.38
355.945	645.38
356.172	649.38
356.399	633.38
356.626	629.38
356.853	610.38
357.08	637.38
357.307	649.38
357.534	648.38
357.761	645.38
357.988	644.38
358.215	649.38
358.441	660.38
358.668	642.38
358.895	641.38
359.122	641.38
359.349	654.38
359.576	653.38
359.802	636.38
360.029	665.38
360.256	659.38
360.483	637.38
360.709	643.38
360.936	642.38
361.163	622.38
361.39	655.38
361.616	663.38
361.843	661.38
362.07	673.38
362.296	663.38
362.523	640.38
362.749	623.38
362.976	667.38
363.203	675.38
363.429	642.38
363.656	684.38
363.882	653.38
364.109	649.38
364.335	637.38
364.562	648.38
364.788	649.38
365.015	647.38
365.241	679.38
365.468	663.38
365.694	669.38
365.92	693.38
366.147	670.38
366.373	649.38
366.599	671.38
366.826	654.38
367.052	662.38
367.278	684.38
367.505	699.38
367.731	656.38
367.957	667.38
368.184	658.38
368.41	670.38
368.636	666.38
368.862	665.38
369.089	679.38
369.315	667.38
369.541	674.38
369.767	677.38
369.993	706.38
370.219	676.38
370.445	649.38
370.672	686.38
370.898	699.38
371.124	683.38
371.35	693.38
371.576	712.38
371.802	681.38
372.028	689.38
372.254	684.38
372.48	679.38
372.706	673.38
372.932	709.38
373.158	692.38
373.384	715.38
373.61	733.38
373.835	700.38
374.061	681.38
374.287	715.38
374.513	681.38
374.739	712.38
374.965	693.38
375.191	720.38
375.416	726.38
375.642	717.38
375.868	710.38
376.094	693.38
376.319	687.38
376.545	696.38
376.771	698.38
376.997	683.38
377.222	689.38
377.448	679.38
377.674	714.38
377.899	666.38
378.125	704.38
378.35	673.38
378.576	661.38
378.802	695.38
379.027	705.38
379.253	712.38
379.478	682.38
379.704	701.38
379.929	723.38
380.155	701.38
380.38	689.38
380.606	689.38
380.831	700.38
381.057	707.38
381.282	710.38
381.507	696.38
381.733	707.38
381.958	701.38
382.184	699.38
382.409	697.38
382.634	702.38
382.86	679.38
383.085	712.38
383.31	724.38
383.535	717.38
383.761	738.38
383.986	739.38
384.211	728.38
384.436	745.38
384.662	719.38
384.887	767.38
385.112	722.38
385.337	757.38
385.562	746.38
385.787	747.38
386.013	762.38
386.238	759.38
386.463	762.38
386.688	750.38
386.913	769.38
387.138	741.38
387.363	758.38
387.588	786.38
387.813	791.38
388.038	774.38
388.263	754.38
388.488	755.38
388.713	750.38
388.938	758.38
389.163	777.38
389.387	783.38
389.612	762.38
389.837	799.38
390.062	746.38
390.287	769.38
390.512	794.38
390.736	774.38
390.961	764.38
391.186	765.38
391.411	777.38
391.636	791.38
391.86	789.38
392.085	757.38
392.31	781.38
392.534	793.38
392.759	771.38
392.984	806.38
393.208	787.38
393.433	824.38
393.658	789.38
393.882	794.38
394.107	803.38
394.331	763.38
394.556	783.38
394.78	790.38
395.005	780.38
395.229	797.38
395.454	814.38
395.678	815.38
395.903	805.38
396.127	804.38
396.352	812.38
396.576	767.38
396.801	807.38
397.025	814.38
397.249	810.38
397.474	803.38
397.698	792.38
397.922	835.38
398.147	813.38
398.371	830.38
398.595	859.38
398.82	853.38
399.044	866.38
399.268	838.38
399.492	886.38
399.717	870.38
399.941	889.38
400.165	887.38
400.389	894.38
400.613	871.38
400.837	851.38
401.062	870.38
401.286	873.38
401.51	881.38
401.734	858.38
401.958	858.38
402.182	859.38
402.406	863.38
402.63	878.38
402.854	838.38
403.078	845.38
403.302	881.38
403.526	859.38
403.75	840.38
403.974	845.38
404.198	849.38
404.422	868.38
404.645	858.38
404.869	862.38
405.093	846.38
405.317	847.38
405.541	855.38
405.765	856.38
405.988	887.38
406.212	892.38
406.436	876.38
406.66	883.38
406.883	893.38
407.107	895.38
407.331	895.38
407.555	927.38
407.778	906.38
408.002	902.38
408.226	917.38
408.449	918.38
408.673	899.38
408.896	907.38
409.12	928.38
409.344	909.38
409.567	880.38
409.791	884.38
410.014	886.38
410.238	878.38
410.461	866.38
410.685	896.38
410.908	881.38
411.132	872.38
411.355	865.38
411.578	870.38
411.802	857.38
412.025	828.38
412.249	875.38
412.472	865.38
412.695	876.38
412.919	867.38
413.142	864.38
413.365	846.38
413.589	838.38
413.812	834.38
414.035	851.38
414.258	842.38
414.482	840.38
414.705	879.38
414.928	839.38
415.151	842.38
415.374	855.38
415.597	854.38
415.821	824.38
416.044	837.38
416.267	831.38
416.49	827.38
416.713	836.38
416.936	852.38
417.159	805.38
417.382	798.38
417.605	781.38
417.828	786.38
418.051	817.38
418.274	802.38
418.497	783.38
418.72	798.38
418.943	784.38
419.166	845.38
419.389	871.38
